,00bffd24-1f0b-586b-b353-4cea5ceaff1b,0c0ad75e-7c00-5393-8f79-03a1d11aadd0,133aaad0-7a96-5385-a436-42443c49a582,18001461-0c52-5caf-a1bf-dfe5284fa5cc,1af6b926-ad76-5af7-91a1-aac1f3fa6e31,1ec2e56f-4943-55cf-a2ce-27451edffd5f,1f226e09-3f9e-52e4-984c-c0749b9654d0,1f90f958-9825-5990-b41b-ea9e520a5337,206306f6-29c3-47f4-b9bc-1d0441c33289,206c710a-d76d-59f1-a51b-c8254ea6f344,24777e9b-5af7-5d0e-aa2f-96940f744836,26eb4fa3-029b-5d5c-a084-4862a3962ff5,28e290c3-89fd-47ca-b3c1-7a24eb52f7ac,2af8dd36-5065-571f-aa75-038c7496942e,2bbb4b68-109c-522d-8d7e-36b727c38d23,2df2ccd2-a52f-552c-923a-c4d4412f5fbe,3208c09f-88b3-470a-b8c9-ac2f18b028b3,41eefd84-3e15-5506-a490-4681b0b4319c,42a61309-f804-54b7-b961-89ce02f23da8,44e27cc3-a4dd-5f5c-9aff-324e75c14cec,46928fb1-083e-520d-b3a5-57b9e1b5e1a2,4c0430fb-0264-56fd-9e43-d58b7a80ea2b,4c1708a3-5c54-5e44-b996-f7c3ee807e43,4c2990f8-5a14-5ea7-934b-fb34b2e97538,5469522e-89a9-5707-99ef-e249c70d3199,558c875c-a40d-5ea9-83b8-b3bf5972ed59,5a5688a4-34bf-5967-8a14-53859dd00942,5a901e0d-adfa-54fa-89f0-e75acba8d2b7,5b9ac2bf-ad64-5aee-8109-63739f829e5f,5c8ce59c-3895-53ff-a960-734ebadbda3e,5c9da640-e95f-5fe6-b295-f6e259f368c3,5d9e2e3a-1a92-56de-b91e-17baeb8a17e9,5fdaa414-c47b-5eea-a9b3-71a5c720dd47,647aa852-0fcb-59c6-af68-0cb25c832fc7,66c64bf1-1781-540c-b43d-33f6cead3c04,677b2e87-413f-4e5e-8e2f-e4c02651c84e,75e14c02-8600-573d-a1ba-b74a2048b3e0,78aed709-a375-4895-bb31-5909fca0f81b,8ceaaff9-5406-5420-bf57-436f189a96ed,985f8460-2e08-5054-bd81-126d544cabd4,9b348edf-b40c-4795-9993-c6ee90bcc494,a36eca53-fc6a-5cd6-b252-7c999524d83b,a4e869e3-3c26-5a40-a357-9398f90c44cf,a4ee59d7-b7f9-4f2a-a341-378f2e915bfc,a5b46438-50df-5121-95a9-85f8906fca1a,aa469afb-1756-5338-8b69-77893cedec8a,ae93a919-6781-5f5a-9241-9252d479fc21,af895424-9a66-4695-bfa4-7cfaa8eac64f,b86df1b0-a516-44ed-9749-3cf83637af2f,c1f67271-ddbc-54ac-8f99-285288a18982,c990537f-0eef-542d-859f-2a09fcd08c4a,cc330331-31cc-45f7-9be6-eb8159dc051d,d05e6120-1fda-598e-b738-d2f059285a7e,d1789ded-cc22-5d69-acf9-1f7d02d6a8f3,d1cfd46e-8738-5672-b258-cb14a77de26e,d1f9f04a-7c0d-5b55-b57b-921fec720516,d1fbbe1c-6d3c-5511-866e-3efe95c8147e,d364be8b-cbee-56b1-8732-28b85f7dea4c,d4da0a9c-c97c-56e5-a38a-7f250438214e,e426bb2f-4ca6-51e3-8075-fd30ae23408b,e6b10eef-6b87-4ce4-8186-c356b75e7fec,f5f898a1-4712-52b5-b624-babd6d32ca72,f6433461-bbf7-5ac0-bc66-9ce557d6b082,fc78a31b-c8d7-4178-8b37-20e0c91db469,ffabbb9c-3d4c-543e-b6e6-80fadf3dea29
2022-07-03 19:45:00+00:00,17452.6173,11830.4562,33210.5996,67986.74769999999,49971.1578,32008.606999999996,83922.1758,16360.7804,49298.3989,74761.53579999998,35013.5527,9220.82,118724.755,13856.289,53863.8533,17626.2239,78264.0852,93478.5403,36654.3103,12258.4246,21667.0036,72280.6523,35947.123999999996,11814.4138,7015.104,31815.4816,1271.6792999999998,54117.88999999999,33094.62233,45659.167,98330.86230000001,-0.664,270644.9383,46362.09560000001,38066.39230000001,144601.4196,4541.0674,108221.14399999999,41866.0671,60442.6949,82893.412,113817.8381,37445.717,89171.81999999999,52297.618800000004,7933.527400000001,202621.34860000003,110967.5148,317176.30000000005,65516.433300000004,5042.67,89171.81999999999,31700.0638,4963.11246,86760.6647,93409.76900000001,0.0,44715.351299999995,12875.220700000002,53335.96400000001,82683.7864,12289.23033,26246.2116,75677.38259999998,60979.6881
2022-07-03 20:00:00+00:00,17396.641000000003,12192.603799999999,37800.167700000005,64348.08670000001,48223.398400000005,23103.047100000003,88184.6497,14421.027299999998,47352.681,76014.87,38690.2734,10219.22,122792.61899999999,12796.367,53959.509,16488.0079,82899.79019999999,91115.72970000001,31192.8647,13850.7819,19630.9114,71776.4413,39586.7576,14692.681349999999,7610.443,34318.4772,1378.8020000000001,57062.9951,34504.25733,46873.945,97111.0294,2815.5209999999997,256860.55937,47143.920399999995,32984.76693,148528.37,5564.4012999999995,117305.50400000002,46111.4974,64884.754100000006,79098.0739,111168.42563000001,37705.5089,81248.72,49664.7908,8443.5672,203665.74839999998,105849.5861,323491.79299999995,66909.38990000001,5522.9165,81248.72,35489.8832,5510.5854,83471.1214,84824.6233,0.0,45575.7038,13024.882699999998,54162.615999999995,78563.0578,12893.581999999999,27381.9141,72073.4909,58071.0013
2022-07-03 20:15:00+00:00,14406.472,10177.0053,29839.804799999998,61509.0498,43546.4984,22043.0606,85030.66279999999,14718.32,46412.915,69796.15989999998,37368.202,11002.252,122174.3485,15089.4925,55645.4424,16076.4192,76693.33529999999,84231.8637,32860.638699999996,15512.8126,15183.3854,57124.673500000004,38287.0183,16817.98134,7950.9766,37513.6978,1606.4974,55442.76069999999,32672.045,44169.778999999995,102013.11039999999,1158.4507,258394.75307000004,48343.48880000001,40241.705,148192.541,7665.8989,104662.1093,43819.74,66407.6274,86747.44459999999,115456.8466,41748.8804,88395.652,49516.6026,11949.4653,190485.291,99675.14630000001,327485.683,69194.47959999999,6816.5495,88395.652,39163.6981,4024.4402,76221.24979999999,85456.09569999999,0.0,49016.1576,14947.811999999998,45413.088,75790.6243,4294.245,26392.6423,81957.9037,52126.3409
2022-07-03 20:30:00+00:00,16525.012300000002,11087.5785,29889.8951,66554.2952,47801.2106,22839.3232,92591.5738,17116.2241,55264.1562,67766.62789999999,40807.6693,12101.198,129849.72699999998,11792.2397,57510.1426,15472.031,73692.21359999999,84942.5769,33303.932799999995,17464.518300000003,14341.784,57806.277,35346.8488,19462.85166,8196.537,37812.852999999996,1496.1326,53228.854,36548.33406,44736.043000000005,97747.68059999999,1976.914,246861.08469999998,45892.25320000001,33906.354699999996,141960.3932,4610.6643,100934.534,42099.4912,63164.114,82283.6729,115261.57540000002,43852.460699999996,86393.935,51112.827300000004,9980.1953,187825.8515,100351.89970000001,316059.81299999997,69410.84679999998,9740.02534,86393.935,33562.0694,2495.2344,79602.03120000001,81747.5527,0.0,49632.708199999994,13809.2966,44610.311,77796.225,7891.445500000001,26283.5013,86381.6271,54264.572
2022-07-03 20:45:00+00:00,19866.654000000002,9365.9121,34956.3386,68859.76569999999,44809.9618,20466.784,86818.86777,13854.1532,57627.3165,67596.6273,38388.9061,10933.685,124990.212,12976.6665,48879.6097,16984.1408,73146.7706,87693.6336,32742.9962,16842.5387,15475.038999999999,64243.9434,29297.292,19446.263,6739.7134,41048.060000000005,1631.94,56080.963800000005,39259.181670000005,41265.339,89313.7246,5802.2919,239746.3938,44350.624599999996,38244.71394,140655.1833,4667.668900000001,112211.07800000001,35350.0129,62396.38220000001,79480.79550000001,112738.98434000002,40338.100000000006,89477.01999999999,42459.387899999994,8308.593700000001,181629.7327,88544.7919,313294.327,62173.7241,7137.200159999999,89477.01999999999,33836.8093,1890.8464,71096.1463,81146.9247,0.0,43051.940500000004,12982.2265,50883.191,74729.401,5360.5724,29537.434400000002,78099.51879999999,50236.8364
2022-07-03 21:00:00+00:00,17002.2015,9969.2714,32997.7225,73870.81920000001,57237.5407,16807.0828,88667.4351,13056.159300000001,44959.8298,60981.926999999996,30918.3076,11418.541,118027.178,10383.1774,51246.511,20437.356999999996,73977.8524,81169.1276,30177.318100000004,17548.7361,14021.576000000001,67406.91619999999,32024.257700000002,18591.6146,8937.058,32317.096400000002,1600.9895999999999,47615.794,38835.1807,37953.918,91584.72799999999,5379.9611,241758.7381,40970.793900000004,36621.915,154976.3011,3931.6797,111070.5995,34555.1175,60776.406,71006.1863,102456.65356,36832.0184,87109.168,43800.9376,7198.9454,185708.77479999998,88291.6769,298483.30999999994,61092.5775,5670.833,87109.168,32872.4608,3942.8651,76768.08499999999,70362.982,0.0,50934.7394,8776.132099999999,49938.738,73281.1724,3659.75255,31534.1146,71679.5981,46612.8891
2022-07-03 21:15:00+00:00,18686.862,10481.836,31789.555,65142.030699999996,55011.1333,19268.49,83345.29980000001,11979.5446,40740.312399999995,59493.20219999999,26007.411299999996,9981.406,111147.459,11520.872299999999,51828.513,19202.187700000002,64867.1483,73922.57683,28846.444900000002,21482.8909,14482.7084,62571.587900000006,35123.7486,17618.775999999998,7396.693,28724.6355,1136.6666500000001,42796.927599999995,34795.0917,38115.861,85201.65149999999,2187.6304,235626.38,38714.153099999996,33759.675,147302.002,4763.841,114228.3855,30281.705799999996,50613.4505,70154.1547,96639.1679,34721.8886,81331.369,43775.57199999999,7662.5653,190152.5053,80346.9804,287420.606,64514.999599999996,3912.018,81331.369,30032.720400000002,3115.9248,76019.2963,69351.5744,0.0,45354.6244,7921.4971000000005,43194.8445,66875.95,5195.7420999999995,27757.903,77893.52870000001,49475.1039
2022-07-03 21:30:00+00:00,19531.381,11444.048999999999,36289.4922,68200.70310000001,52371.4324,16019.335600000002,83054.6611,12351.328,46176.562000000005,56497.436799999996,30172.109,10841.537,109876.383,10878.294399999999,43849.16734,15353.0081,65964.4279,69556.5249,27563.072099999998,17447.0044,13411.367600000001,66272.2477,34385.091,19092.22604,6135.1562,33509.0765,1034.71335,44165.0639,33063.2803,38943.553,91134.80259999998,2195.4038,210887.18529999995,40082.225699999995,29825.273999999998,127639.598,4286.3796999999995,103550.81,26098.9193,52132.8519,65363.621,90723.9297,37488.7503,72130.03,44310.637200000005,6090.3256,179565.82430000004,84666.2491,265344.77300000004,56096.3144,9074.519,72130.03,28407.0964,3768.6198,70243.3853,65837.42490000001,0.0,49868.39970000001,6830.6123,40916.523,63569.4676,8470.6777,26126.0538,62001.1716,40336.1183
2022-07-03 21:45:00+00:00,14845.703000000001,10571.589,32666.8992,67492.3164,45123.490099999995,15704.8956,66636.92783999999,11823.8024,45746.029800000004,50505.259900000005,26760.7156,10087.175,99559.109,9849.765,40421.2486,18283.217,57244.7401,72553.1741,27224.076500000003,12976.8359,8836.5887,51683.924600000006,29096.275500000003,19014.036500000002,4876.1587,28039.583100000003,733.555,40797.1076,34879.504499999995,35013.958,88534.63509999997,1280.573,210432.05674,41308.621100000004,31429.622499999998,122047.99680000001,4649.3616,94973.9855,22974.817700000003,53932.0185,65429.66159999999,83260.676,35197.5527,71002.19,38003.502,5291.4454000000005,174466.59900000002,83541.11869999999,252062.66099999996,55391.3283,8028.385,71002.19,28299.739799999996,1824.4404,67933.6055,61039.1536,0.0,39065.508,8113.047,40493.919,61689.5971,7854.921789999999,30800.441600000002,61222.03259999999,40528.5161
2022-07-03 22:00:00+00:00,11070.0656,9296.6018,34092.1083,66871.6792,50069.34910000001,18711.5227,74252.41070000001,10892.8382,47366.5092,49817.6441,25761.912800000002,10058.112,93179.6365,6246.393,39087.0472,16794.9222,52374.543099999995,70285.0783,25076.4709,11781.888,10152.0187,59647.7405,23896.0543,15619.217349999999,4440.703,27543.8415,952.422,38998.5671,37859.79,41515.939,94933.0745,1758.7504,185034.897,33626.7966,33182.721099999995,111878.4903,4843.7103,96640.481,20445.117199999997,45214.5717,61565.7042,75048.8024,33498.4896,69322.28,35608.776,6259.1277,162684.5439,68348.15239999999,214860.74800000002,50528.881400000006,2129.7007,69322.28,31943.5415,1551.367,68836.59969999999,54347.26530000001,0.0,36825.612,6353.0989,39934.519,61329.0878,7161.5625,29927.435700000005,56307.397000000004,39958.0466
2022-07-03 22:15:00+00:00,9731.771,7571.419400000001,33298.698300000004,61025.72959999999,43868.9979,20323.319199999998,56405.18322,10324.5185,45353.619900000005,46330.9244,26257.9296,10289.167,96910.845,6328.3592,37948.384699999995,12501.2373,54549.192299999995,65345.1037,22668.9849,13651.758,5642.7477,49109.4488,22029.700300000004,16428.09968,5223.3467,25413.397599999993,1334.43993,34920.989,35560.9622,38346.497,98976.7463,2463.5808,177120.6862,31345.4693,40684.505,98288.228,4542.9175000000005,103701.327,19552.1363,43760.1061,58563.5817,77602.73439999999,39022.31800000001,61258.117,31439.1009,5803.8803,159645.9608,62609.11529999999,208323.123,53443.516,6787.643,61258.117,26772.279000000002,4160.4688,67890.9634,53703.56879999999,0.0,33483.099,6010.2865,35885.130000000005,54904.1404,6237.799650000001,27964.608900000003,49953.72559999999,40041.7447
2022-07-03 22:30:00+00:00,8967.839,8324.8044,29214.71483,55603.1136,45343.451,15394.9473,56577.1216,11323.5938,43764.297699999996,47138.8668,26607.0175,12116.158,79216.25099999999,8211.5364,39921.5877,11881.484499999999,51861.9532,64220.9239,17643.99765,11238.5018,6554.218800000001,60882.4313,25094.6997,18500.86,3405.482,25994.842999999997,1521.5883,35253.5434,33945.3637,39029.401,96421.27390000001,1381.8881,163506.33760000003,28550.195600000003,37545.9758,105554.7143,7187.3703000000005,92995.7441,18447.8633,45491.5246,57130.81914000001,71627.0963,37510.8085,59314.398,27725.300700000003,8322.9036,149795.79640000002,63153.52790000001,182074.338,51404.5054,6238.47667,59314.398,25758.176799999997,1579.5184,65943.8138,54325.3636,0.0,35822.0705,5652.071,38449.8684,56045.50830000001,1977.01837,23900.508800000003,48094.414600000004,38008.684799999995
2022-07-03 22:45:00+00:00,8361.0552,8484.9606,26517.6316,58514.857,42801.8891,14745.039500000003,56948.59220000001,11679.961000000001,41022.5645,43788.59470000001,24610.8607,9895.963,80183.7383,7678.099,40334.6093,13605.299799999999,45686.7839,63312.2794,17016.341,9881.2891,5824.9998,49240.39660000001,28928.124,17063.568,5145.8335,24564.662000000004,948.1899999999999,33109.1671,35995.4163,37445.051999999996,87923.90359999999,3175.5342,161091.91340000002,30068.021099999998,26927.148200000003,88771.66569999998,6554.388,88506.261,20990.6766,42266.315,52468.78702,66743.34670000001,38327.187900000004,57835.0,26515.7161,7318.268,147215.796,58017.903000000006,188019.9875,50929.9743,4245.911,57835.0,24710.924599999995,3092.93,61045.4291,53557.486300000004,0.0,34799.7647,4917.292,33276.770000000004,53775.833300000006,4577.0312,25278.437400000003,49344.94870000001,37697.0951
2022-07-03 23:00:00+00:00,7498.867,8168.5288,41612.0067,53928.8554,41775.0788,13247.865300000001,52500.4025,9929.9614,39764.3745,47590.4683,25463.9193,10657.5,79624.30900000001,6542.9819,32676.7837,12936.731000000002,45958.580799999996,62017.435699999995,18233.2941,10934.6487,6672.214,63221.0231,20501.328200000004,17383.515639999998,3905.3516,23542.36986,1060.75533,33239.4788,31485.196,40633.164000000004,95018.77240000002,2774.5703,158362.4594,28312.968699999998,31669.2834,104983.063,4071.7971000000002,97415.26520000001,18431.745,36180.974350000004,48932.7859,66774.2183,34865.8053,54760.518000000004,25379.5317,7043.4634,141178.0292,52478.5684,183551.57739999998,46877.48709999999,6602.7993,54760.518000000004,25708.1003,1585.1433,56866.770500000006,57793.999299999996,510.33865,34306.9919,5251.6669,37247.382,47771.0929,4072.1614,23675.4423,48556.615,37468.698000000004
2022-07-03 23:15:00+00:00,7958.8801,7668.8146,36928.2561,56346.9013,39405.013499999994,12902.500300000002,65450.7168,12174.245099999998,36097.7879,44887.344000000005,27813.1392,12771.198,79637.19,10167.1745,29670.08038,12519.2444,43885.5199,58747.6043,17382.968,9550.97704,5687.408600000001,57884.4162,18810.5079,15874.72666,3410.6643,20886.432200000003,799.6877,28612.2275,31179.3233,42103.88,87767.54985999998,1714.0106,152982.6548,27246.9781,26295.5474,99516.9669,3406.0154,93129.8993,18024.765,35278.0746,47914.63622,61236.3676,35991.6663,54370.484000000004,24248.4121,8628.1517,135560.9017,44885.454900000004,184409.648,41934.5055,6845.4688,54370.484000000004,26680.16934,2293.815,54234.205,51823.0726,0.0,28526.6664,6034.5702,35006.926,47636.9404,4382.3957,23273.9842,48415.194200000005,38620.092899999996
2022-07-03 23:30:00+00:00,7618.710999999999,7310.9634,31710.8459,51860.4423,40458.6839,13896.1327,49790.1182,10662.0305,37101.6538,43156.223099999996,26955.352,12867.617,84800.74050000001,6545.7034,32524.492150000002,11635.417300000001,44282.9807,59061.380600000004,17360.442700000003,11041.874835999999,5323.0469,50376.1642,18703.0986,18629.47865,4944.128,21440.638759999998,911.7316,31153.1765,35148.3847,42746.575,92118.50245,1325.8334,153458.3311,29571.900799999996,22901.186,90353.9455,2150.039,91166.03099999999,15994.479000000001,37344.622,47442.644440000004,62011.44522,35690.1153,55723.138999999996,26313.3078,7148.8413,134561.238,50590.3897,163703.07299999997,36069.6604,3576.5103,55723.138999999996,25597.7462,1812.891,53620.9362,48583.2812,0.0,32547.578,7030.0516,28054.597500000003,46052.52710000001,3579.5051,21872.031000000003,42315.221399999995,36553.398
2022-07-03 23:45:00+00:00,7584.5695,6967.63,27984.049,53708.44989999999,32957.3571,19867.330899999997,45143.20277,11836.5618,35330.1429,46856.732299999996,27088.2543,12242.161,82854.4155,7544.219,28297.4606,11648.242100000001,41819.03769999999,55174.281299999995,17437.6435,9001.4712,5213.6196,59201.8271,18255.1816,16576.783339999998,6291.7188,20719.90826,798.3853,29232.5778,38414.53033,42675.350999999995,88897.01898000001,1484.0363,148783.99690000003,27073.177499999998,27088.6326,88142.4488,2858.7109,89857.098,16977.7609,36981.7696,44619.2965,59609.1268,34840.6501,50618.681,26512.746300000003,6126.328,131447.62900000002,45732.3816,162389.67500000002,39074.7651,2287.8904,50618.681,27537.057300000004,1887.5264,55793.9579,48246.7053,0.0,29309.5708,4671.3017,30725.065000000002,44745.754400000005,5299.6356,18091.9656,38934.2064,34008.24
2022-07-04 00:00:00+00:00,8573.4637,6940.9637,30560.0524,52026.1993,30946.561999999998,16736.042,52600.755300000004,9149.895700000001,39157.447499999995,41023.358499999995,24788.2034,11798.763,77433.4122,7292.8907,28660.96258,12413.033800000001,42596.3015,53599.803700000004,16878.5548,9229.949040000001,8645.651,48853.422000000006,15784.7655,17649.83126,4835.612,19270.507800000003,-223.54167,30472.265900000002,30230.5336,43642.655,79724.45225,2510.4036,149627.94196999999,28311.5233,28793.1107,91913.25630000001,3359.0359,82939.2233,16232.7735,38838.7237,44642.773839999994,62266.106100000005,37489.9218,47483.567,23709.8698,5833.5936,132988.451,38503.177500000005,158803.954,41993.5404,3192.448,47483.567,26275.247300000003,2144.219,49928.0458,45444.4798,0.0,32926.9394,5180.8075,30181.276,44398.69869999999,2690.9510800000003,18386.9009,42952.4226,30971.5227
2022-07-04 00:15:00+00:00,9466.823400000001,8340.8986,24491.5244,52793.8401,28611.263100000004,15045.832799999998,46411.954399999995,11125.3385,40283.6459,38030.9375,25762.239999999998,10051.472,75500.49660000001,6006.1201,27748.26737,12396.419100000001,42679.583300000006,55593.764780000005,15089.1403,10261.185300000001,5813.932,54393.428100000005,16739.818,16762.590340000002,4380.651,20712.4214,-2807.8384,30468.307099999995,34325.9633,41289.857,77088.61968,2313.2034,132912.9939,27361.628,32542.030899999998,92830.65199999999,2156.2759,85350.2494,16822.7477,38052.122299999995,44732.09584999999,56020.6133,31903.280400000003,46857.292,22286.263559999996,6006.0157,130660.29,39264.415,157391.6894,36684.7406,4598.529,46857.292,24624.4139,1723.008,50159.9489,43984.28309999999,0.0,35353.515,4678.8544,26252.292,43582.7342,3756.05502,18032.0054,39837.4473,34709.7797
2022-07-04 00:30:00+00:00,9090.182,6482.0444,30076.8355,52745.806000000004,25158.774699999998,15334.414,47831.484000000004,11032.408899999999,41073.1903,37203.229699999996,25338.8923,9903.425,72575.5056,6561.237,26710.9636,16900.220800000003,41644.947199999995,54342.76020000001,15851.39256,10504.753,7476.5758,62297.1896,17929.9078,17661.406759999998,4572.578,18958.82746,-3621.2240300000003,27364.0621,31168.891799999998,39727.382,76509.24674,4044.8047,134223.29510000002,25885.0922,36609.3239,87118.0215,3641.9924,84041.5626,19448.724500000004,36621.0397,49857.799999999996,59762.47438,35037.4356,47786.486999999994,24767.1214,7231.4061,130457.9762,37701.12075,156434.2984,33783.777299999994,4208.5026,47786.486999999994,21817.51347,3319.4139,49269.582,45832.4096,0.0,30880.9101,4945.7676,27198.3326,41026.7176,3851.0283,18271.4066,40213.698099999994,33578.4254
2022-07-04 00:45:00+00:00,7965.1826,6492.1745,29108.541100000002,49238.7104,28823.386300000002,12168.2552,48595.07957,9821.1457,40106.7981,38446.6541,26017.005299999997,9802.5,82133.3197,7747.7213,25117.80003,11568.2292,41541.718100000006,53086.4594,17061.5888,11123.08517,6476.8231000000005,48162.983499999995,16629.2321,17380.70308,4299.6743,21083.52874,-3662.7214,27342.096099999995,34989.5317,39104.337,83500.70439999999,1347.6564,136716.5485,25623.5161,33918.6709,79471.7196,2851.4717,86129.18460000001,16249.218700000001,35842.526600000005,43892.044259999995,59013.542,42120.013699999996,48861.342000000004,25815.2342,7428.0203,127968.15900000001,37959.1535,148396.65420000002,34682.383499999996,2906.05453,48861.342000000004,22523.2294,1832.2787,53063.0084,45299.80589999999,0.0,29421.250399999997,4926.8099999999995,29857.720699999998,41618.5689,5350.963400000001,18999.1024,38475.6881,31173.6857
2022-07-04 01:00:00+00:00,7155.078100000001,6504.805,31086.224199999997,51615.3241,27745.989499999996,13037.9422,59074.272000000004,9309.1537,36965.1694,40222.0846,25787.187700000002,8916.471,70702.06700000001,6435.2083999999995,23368.737159999997,12300.7813,41963.294700000006,52247.2115,15435.8989,8812.83861,6959.857,53810.4722,15735.533,18701.8885,4772.1616,19909.41455,-3402.4216,28446.1599,32383.1,39218.566,86704.42595,1926.875,132794.38330000002,23722.316899999998,44185.702,84962.95640000001,2371.2493,84098.1385,16391.0545,38241.6537,38916.66575,57354.6731,35576.185900000004,47024.739,24573.8934,11251.939699999999,135441.1146,35311.1725,152407.97030000002,35973.489799999996,4329.7393,47024.739,22640.871359999997,1479.1537,53429.0343,46358.8926,0.0,31195.0651,6049.8567,25386.5887,40618.1765,4701.2757,18363.0982,37605.2478,30064.298300000002
2022-07-04 01:15:00+00:00,7127.447700000001,7134.492,26984.6745,68368.1254,30383.9829,19617.800000000003,49840.87337000001,9674.7525,28776.5763,41498.6592,29169.896,8689.297,71631.39199999999,5491.9403,26495.7151,11500.2735,42973.1904,52586.170199999986,14120.156599999998,10795.937000000002,4760.9246,69117.55870000001,17214.4145,16429.8033,5770.143,20459.3226,-3454.5833,31565.2857,32284.648999999998,38849.088,89839.19216,1578.9193,129618.42529999999,23540.273299999997,35175.768800000005,77042.5633,2988.4247,82060.70300000001,17651.5493,34142.759900000005,40438.308,55463.9719,36814.203499999996,50034.871,24022.605799999998,7303.684700000001,136857.5127,35997.604999999996,130641.41740000002,33885.494399999996,3793.6458,50034.871,22536.95326,1789.5443,56225.730299999996,43347.8771,0.0,29593.9448,4888.5151000000005,28912.6564,41944.152200000004,4795.8850999999995,18807.5655,37356.170300000005,31609.986299999997
2022-07-04 01:30:00+00:00,8465.2212,7322.0830000000005,30586.002399999998,69435.06483,29693.722599999997,13694.0491,51378.5426,9190.117400000001,32712.2131,39102.0316,25300.378,8875.599,73804.3744,6262.239799999999,25618.671,11302.5261,42409.0092,49472.4225,14352.31796,12864.909264,4750.3648,67904.3317,16044.452800000001,18397.812700000002,6202.0444,22709.3752,-3653.763,28744.5573,30612.8643,35267.2,87184.74055,2253.6328,128216.3804,25572.4486,27502.447699999997,86226.9517,3521.9273,79999.11290000001,17430.3923,32034.907900000002,34161.52426,54390.75485,38726.7837,47975.262,22285.755,7163.946,128889.67530000002,36045.9634,143747.66800000003,34605.7812,5675.1562,47975.262,22243.620200000005,1555.078,53731.1454,44839.999299999996,0.0,31986.666100000002,4553.3984,30598.5015,41598.032999999996,3370.8594,18094.4663,37445.287599999996,29296.693
2022-07-04 01:45:00+00:00,7183.724099999999,6929.9998000000005,24317.9954,61821.6676,28458.7114,10380.560200000002,47823.72567,10831.9274,33197.9423,38104.2966,25404.7376,8340.9375,71485.1476,5007.292,26985.18262,11560.2212,41708.710999999996,48854.9083,15026.808860000001,13443.399099999999,4751.1717,56918.8741,15321.705399999999,18782.3946,3941.0027,18757.1097,-3712.526,27493.867399999996,31087.2254,35965.871,87809.66114000001,1527.552,137127.85142999998,23144.894999999997,34181.2115,77681.13200000001,3163.0599,85555.3234,14414.400999999998,32082.2019,31831.4721,60347.47234,36841.9016,44091.600000000006,21011.2368,6070.9893,134634.26849999998,35187.7478,145329.894,33751.6403,6849.531059999999,44091.600000000006,22747.682000000004,2250.5208,47617.201,43365.57239999999,0.0,32654.83238,5009.6223,24537.1747,41558.51580000001,2335.18233,17919.376,37469.02359999999,28421.016900000002
2022-07-04 02:00:00+00:00,7099.9612,6726.536,27173.4513,58010.717099999994,27200.404199999997,13062.0581,52970.74097,9030.7163,31647.2129,39368.190299999995,23927.2393,8947.305,74987.0987,5693.2817,28618.34764,13899.2578,39890.1959,53394.50510000001,15360.522,12875.4173,5319.6876,69188.6094,15708.346199999998,17417.68284,6142.565,20544.9215,-4868.125,28561.797000000002,33115.7807,44019.791,86330.97643999998,1330.469,137920.07769999997,24042.551799999997,28250.678200000002,76149.7156,3640.8205,85536.877,15485.0134,35273.866599999994,32078.645660000002,57977.13594,35257.980299999996,47248.931,21393.8016,8274.232100000001,132708.11430000002,36015.976500000004,138536.33750000002,35324.897,6472.4997,47248.931,22274.465300000003,1711.8754,44023.2938,45929.0362,0.0,34544.9221,5065.9895,25877.6954,42308.125100000005,1871.5237,20629.2568,36962.36970000001,26887.9809
2022-07-04 02:15:00+00:00,7720.1824,7199.2316,36636.9663,63354.1637,26828.320700000004,10562.2013,52176.3413,8673.893,29679.154599999998,41239.4536,26064.896,9425.612,77190.6116,4648.4897,27152.721,13049.205199999999,40133.5534,53771.668000000005,16264.987000000001,12349.0106,4858.268599999999,64001.3946,15206.796900000001,17062.136,4383.971,17766.4706,-5229.1924,26690.0389,33453.2806,36702.967,90449.12894000001,2434.466,130007.1366,26748.945499999994,37489.2822,81755.24429999999,3322.5783,88229.4153,17677.6035,34177.3054,32695.103800000008,56179.0098,38557.917,45463.736000000004,21271.314599999998,7347.6569,126932.729,35289.19207,143272.95399999997,34076.1723,8392.6823,45463.736000000004,21375.8458,4918.828399999999,47906.94,41756.6144,0.0,32696.8754,4661.9012999999995,22237.1889,42136.7043,1694.0106,20643.8035,36177.5132,26451.328
2022-07-04 02:30:00+00:00,8731.7576,7020.1432,28567.669299999998,60972.0175,27581.7194,17745.9368,44312.70817,10383.893100000001,28100.300499999998,39494.4805,24587.5254,8811.42,76782.394,6257.773,24561.068359999997,11731.8102,39436.1331,49932.0061,14983.3984,12739.9474,4792.201,77951.78099999999,15204.193299999999,18236.45806,6140.13,17688.5809,-5816.8489899999995,27561.144600000003,31923.2817,42467.827,84953.65909999999,4889.948,129963.34719999999,24914.7661,32355.3904,80970.8954,2903.7369,91083.9317,18249.6885,33723.672629999994,35062.227,61520.8988,33403.23,44937.214,20406.7317,4231.822700000001,127763.4434,35033.294,139467.4767,35805.1165,9400.78167,44937.214,22017.134500000004,3486.7578,50417.6429,41872.4854,0.0,31893.0861,4942.083500000001,21713.6337,42286.43170000001,2605.75533,21212.786599999996,35753.4244,26352.8113
